ts,block_type,n_blocks
2018/12/02 10:45:36 PM,blocks_recv,17797
2018/12/02 10:45:36 PM,blocks_sent,27332
2018/12/02 10:45:36 PM,blocks_dup,4742
2018/12/02 10:47:39 PM,blocks_recv,17797
2018/12/02 10:47:39 PM,blocks_sent,27338
2018/12/02 10:47:39 PM,blocks_dup,4742
2018/12/02 10:49:41 PM,blocks_recv,17797
2018/12/02 10:49:41 PM,blocks_sent,27350
2018/12/02 10:49:41 PM,blocks_dup,4742
2018/12/02 10:51:44 PM,blocks_recv,17797
2018/12/02 10:51:44 PM,blocks_sent,27355
2018/12/02 10:51:44 PM,blocks_dup,4742
2018/12/02 10:53:47 PM,blocks_recv,17797
2018/12/02 10:53:47 PM,blocks_sent,27360
2018/12/02 10:53:47 PM,blocks_dup,4742
2018/12/02 10:55:50 PM,blocks_recv,17797
2018/12/02 10:55:50 PM,blocks_sent,27366
2018/12/02 10:55:50 PM,blocks_dup,4742
2018/12/02 10:57:53 PM,blocks_recv,17797
2018/12/02 10:57:53 PM,blocks_sent,27371
2018/12/02 10:57:53 PM,blocks_dup,4742
2018/12/02 10:59:57 PM,blocks_recv,17797
2018/12/02 10:59:57 PM,blocks_sent,27382
2018/12/02 10:59:57 PM,blocks_dup,4742
2018/12/02 11:02:00 PM,blocks_recv,17797
2018/12/02 11:02:00 PM,blocks_sent,27385
2018/12/02 11:02:00 PM,blocks_dup,4742
2018/12/02 11:04:03 PM,blocks_recv,17797
2018/12/02 11:04:03 PM,blocks_sent,27393
2018/12/02 11:04:03 PM,blocks_dup,4742
2018/12/02 11:06:05 PM,blocks_recv,17797
2018/12/02 11:06:05 PM,blocks_sent,27403
2018/12/02 11:06:05 PM,blocks_dup,4742
2018/12/02 11:08:08 PM,blocks_recv,17797
2018/12/02 11:08:08 PM,blocks_sent,27409
2018/12/02 11:08:08 PM,blocks_dup,4742
2018/12/02 11:10:11 PM,blocks_recv,17797
2018/12/02 11:10:11 PM,blocks_sent,27422
2018/12/02 11:10:11 PM,blocks_dup,4742
2018/12/02 11:12:13 PM,blocks_recv,17797
2018/12/02 11:12:13 PM,blocks_sent,27429
2018/12/02 11:12:13 PM,blocks_dup,4742
2018/12/02 11:14:15 PM,blocks_recv,17797
2018/12/02 11:14:15 PM,blocks_sent,27433
2018/12/02 11:14:15 PM,blocks_dup,4742
2018/12/02 11:16:18 PM,blocks_recv,17797
2018/12/02 11:16:18 PM,blocks_sent,27440
2018/12/02 11:16:18 PM,blocks_dup,4742
2018/12/02 11:18:21 PM,blocks_recv,17797
2018/12/02 11:18:21 PM,blocks_sent,27448
2018/12/02 11:18:21 PM,blocks_dup,4742
2018/12/02 11:20:23 PM,blocks_recv,17797
2018/12/02 11:20:23 PM,blocks_sent,27452
2018/12/02 11:20:23 PM,blocks_dup,4742
2018/12/02 11:22:26 PM,blocks_recv,17797
2018/12/02 11:22:26 PM,blocks_sent,27455
2018/12/02 11:22:26 PM,blocks_dup,4742
2018/12/02 11:24:29 PM,blocks_recv,17797
2018/12/02 11:24:29 PM,blocks_sent,27465
2018/12/02 11:24:29 PM,blocks_dup,4742
2018/12/02 11:26:31 PM,blocks_recv,17797
2018/12/02 11:26:31 PM,blocks_sent,27478
2018/12/02 11:26:31 PM,blocks_dup,4742
2018/12/02 11:28:34 PM,blocks_recv,17797
2018/12/02 11:28:34 PM,blocks_sent,27486
2018/12/02 11:28:34 PM,blocks_dup,4742
2018/12/02 11:30:36 PM,blocks_recv,17797
2018/12/02 11:30:36 PM,blocks_sent,27497
2018/12/02 11:30:36 PM,blocks_dup,4742
2018/12/02 11:32:39 PM,blocks_recv,17797
2018/12/02 11:32:39 PM,blocks_sent,27509
2018/12/02 11:32:39 PM,blocks_dup,4742
2018/12/02 11:34:42 PM,blocks_recv,17797
2018/12/02 11:34:42 PM,blocks_sent,27515
2018/12/02 11:34:42 PM,blocks_dup,4742
2018/12/02 11:36:45 PM,blocks_recv,17797
2018/12/02 11:36:45 PM,blocks_sent,27526
2018/12/02 11:36:45 PM,blocks_dup,4742
2018/12/02 11:38:48 PM,blocks_recv,17797
2018/12/02 11:38:48 PM,blocks_sent,27551
2018/12/02 11:38:48 PM,blocks_dup,4742
2018/12/02 11:40:51 PM,blocks_recv,17797
2018/12/02 11:40:51 PM,blocks_sent,27576
2018/12/02 11:40:51 PM,blocks_dup,4742
2018/12/02 11:42:55 PM,blocks_recv,17797
2018/12/02 11:42:55 PM,blocks_sent,27586
2018/12/02 11:42:55 PM,blocks_dup,4742
2018/12/02 11:44:58 PM,blocks_recv,17797
2018/12/02 11:44:58 PM,blocks_sent,27596
2018/12/02 11:44:58 PM,blocks_dup,4742
2018/12/02 11:47:02 PM,blocks_recv,17797
2018/12/02 11:47:02 PM,blocks_sent,27602
2018/12/02 11:47:02 PM,blocks_dup,4742
2018/12/02 11:49:05 PM,blocks_recv,17797
2018/12/02 11:49:05 PM,blocks_sent,27611
2018/12/02 11:49:05 PM,blocks_dup,4742
2018/12/02 11:51:08 PM,blocks_recv,17797
2018/12/02 11:51:08 PM,blocks_sent,27629
2018/12/02 11:51:08 PM,blocks_dup,4742
2018/12/02 11:53:10 PM,blocks_recv,17797
2018/12/02 11:53:10 PM,blocks_sent,27634
2018/12/02 11:53:10 PM,blocks_dup,4742
2018/12/02 11:55:13 PM,blocks_recv,17797
2018/12/02 11:55:13 PM,blocks_sent,27645
2018/12/02 11:55:13 PM,blocks_dup,4742
2018/12/02 11:57:16 PM,blocks_recv,17797
2018/12/02 11:57:16 PM,blocks_sent,27659
2018/12/02 11:57:16 PM,blocks_dup,4742
2018/12/02 11:59:19 PM,blocks_recv,17797
2018/12/02 11:59:19 PM,blocks_sent,27667
2018/12/02 11:59:19 PM,blocks_dup,4742
2018/12/03 12:01:21 AM,blocks_recv,17797
2018/12/03 12:01:21 AM,blocks_sent,27687
2018/12/03 12:01:21 AM,blocks_dup,4742
2018/12/03 12:03:24 AM,blocks_recv,17797
2018/12/03 12:03:24 AM,blocks_sent,27702
2018/12/03 12:03:24 AM,blocks_dup,4742
2018/12/03 12:05:31 AM,blocks_recv,17797
2018/12/03 12:05:31 AM,blocks_sent,27722
2018/12/03 12:05:31 AM,blocks_dup,4742
2018/12/03 12:07:33 AM,blocks_recv,17797
2018/12/03 12:07:33 AM,blocks_sent,27733
2018/12/03 12:07:33 AM,blocks_dup,4742
2018/12/03 12:09:36 AM,blocks_recv,17797
2018/12/03 12:09:36 AM,blocks_sent,27748
2018/12/03 12:09:36 AM,blocks_dup,4742
2018/12/03 12:11:38 AM,blocks_recv,17797
2018/12/03 12:11:38 AM,blocks_sent,27760
2018/12/03 12:11:38 AM,blocks_dup,4742
2018/12/03 12:13:41 AM,blocks_recv,17797
2018/12/03 12:13:41 AM,blocks_sent,27779
2018/12/03 12:13:41 AM,blocks_dup,4742
2018/12/03 12:15:43 AM,blocks_recv,17797
2018/12/03 12:15:43 AM,blocks_sent,27786
2018/12/03 12:15:43 AM,blocks_dup,4742
2018/12/03 12:17:47 AM,blocks_recv,17797
2018/12/03 12:17:47 AM,blocks_sent,27797
2018/12/03 12:17:47 AM,blocks_dup,4742
2018/12/03 12:19:50 AM,blocks_recv,17797
2018/12/03 12:19:50 AM,blocks_sent,27809
2018/12/03 12:19:50 AM,blocks_dup,4742
2018/12/03 12:21:52 AM,blocks_recv,17797
2018/12/03 12:21:52 AM,blocks_sent,27822
2018/12/03 12:21:52 AM,blocks_dup,4742
2018/12/03 12:23:55 AM,blocks_recv,17797
2018/12/03 12:23:55 AM,blocks_sent,27837
2018/12/03 12:23:55 AM,blocks_dup,4742
2018/12/03 12:25:59 AM,blocks_recv,17797
2018/12/03 12:25:59 AM,blocks_sent,27858
2018/12/03 12:25:59 AM,blocks_dup,4742
2018/12/03 12:28:02 AM,blocks_recv,17797
2018/12/03 12:28:02 AM,blocks_sent,27870
2018/12/03 12:28:02 AM,blocks_dup,4742
2018/12/03 12:30:05 AM,blocks_recv,17797
2018/12/03 12:30:05 AM,blocks_sent,27879
2018/12/03 12:30:05 AM,blocks_dup,4742
2018/12/03 12:32:08 AM,blocks_recv,17797
2018/12/03 12:32:08 AM,blocks_sent,27897
2018/12/03 12:32:08 AM,blocks_dup,4742
2018/12/03 12:34:10 AM,blocks_recv,17797
2018/12/03 12:34:10 AM,blocks_sent,27913
2018/12/03 12:34:10 AM,blocks_dup,4742
2018/12/03 12:36:13 AM,blocks_recv,17797
2018/12/03 12:36:13 AM,blocks_sent,27923
2018/12/03 12:36:13 AM,blocks_dup,4742
2018/12/03 12:38:15 AM,blocks_recv,17797
2018/12/03 12:38:15 AM,blocks_sent,27929
2018/12/03 12:38:15 AM,blocks_dup,4742
2018/12/03 12:40:17 AM,blocks_recv,17797
2018/12/03 12:40:17 AM,blocks_sent,27943
2018/12/03 12:40:17 AM,blocks_dup,4742
2018/12/03 12:42:20 AM,blocks_recv,17797
2018/12/03 12:42:20 AM,blocks_sent,27959
2018/12/03 12:42:20 AM,blocks_dup,4742
2018/12/03 12:44:22 AM,blocks_recv,17797
2018/12/03 12:44:22 AM,blocks_sent,27973
2018/12/03 12:44:22 AM,blocks_dup,4742
2018/12/03 12:46:26 AM,blocks_recv,17797
2018/12/03 12:46:26 AM,blocks_sent,27980
2018/12/03 12:46:26 AM,blocks_dup,4742
2018/12/03 12:48:28 AM,blocks_recv,17797
2018/12/03 12:48:28 AM,blocks_sent,27995
2018/12/03 12:48:28 AM,blocks_dup,4742
2018/12/03 12:50:30 AM,blocks_recv,17797
2018/12/03 12:50:30 AM,blocks_sent,28005
2018/12/03 12:50:30 AM,blocks_dup,4742
2018/12/03 12:52:33 AM,blocks_recv,17797
2018/12/03 12:52:33 AM,blocks_sent,28014
2018/12/03 12:52:33 AM,blocks_dup,4742
2018/12/03 12:54:36 AM,blocks_recv,17797
2018/12/03 12:54:36 AM,blocks_sent,28016
2018/12/03 12:54:36 AM,blocks_dup,4742
2018/12/03 12:56:39 AM,blocks_recv,17797
2018/12/03 12:56:39 AM,blocks_sent,28025
2018/12/03 12:56:39 AM,blocks_dup,4742
2018/12/03 12:58:41 AM,blocks_recv,17797
2018/12/03 12:58:41 AM,blocks_sent,28047
2018/12/03 12:58:41 AM,blocks_dup,4742
2018/12/03 1:00:44 AM,blocks_recv,17797
2018/12/03 1:00:44 AM,blocks_sent,28068
2018/12/03 1:00:44 AM,blocks_dup,4742
2018/12/03 1:02:47 AM,blocks_recv,17797
2018/12/03 1:02:47 AM,blocks_sent,28083
2018/12/03 1:02:47 AM,blocks_dup,4742
2018/12/03 1:04:50 AM,blocks_recv,17797
2018/12/03 1:04:50 AM,blocks_sent,28096
2018/12/03 1:04:50 AM,blocks_dup,4742
2018/12/03 1:06:53 AM,blocks_recv,17797
2018/12/03 1:06:53 AM,blocks_sent,28101
2018/12/03 1:06:53 AM,blocks_dup,4742
2018/12/03 1:08:55 AM,blocks_recv,17797
2018/12/03 1:08:55 AM,blocks_sent,28109
2018/12/03 1:08:55 AM,blocks_dup,4742
2018/12/03 1:10:57 AM,blocks_recv,17797
2018/12/03 1:10:57 AM,blocks_sent,28120
2018/12/03 1:10:57 AM,blocks_dup,4742
2018/12/03 1:13:00 AM,blocks_recv,17797
2018/12/03 1:13:00 AM,blocks_sent,28131
2018/12/03 1:13:00 AM,blocks_dup,4742
2018/12/03 1:15:02 AM,blocks_recv,17797
2018/12/03 1:15:02 AM,blocks_sent,28142
2018/12/03 1:15:02 AM,blocks_dup,4742
2018/12/03 1:17:04 AM,blocks_recv,17797
2018/12/03 1:17:04 AM,blocks_sent,28158
2018/12/03 1:17:04 AM,blocks_dup,4742
2018/12/03 1:19:08 AM,blocks_recv,17797
2018/12/03 1:19:08 AM,blocks_sent,28164
2018/12/03 1:19:08 AM,blocks_dup,4742
2018/12/03 1:21:10 AM,blocks_recv,17797
2018/12/03 1:21:10 AM,blocks_sent,28170
2018/12/03 1:21:10 AM,blocks_dup,4742
2018/12/03 1:23:12 AM,blocks_recv,17797
2018/12/03 1:23:12 AM,blocks_sent,28187
2018/12/03 1:23:12 AM,blocks_dup,4742
2018/12/03 1:25:14 AM,blocks_recv,17797
2018/12/03 1:25:14 AM,blocks_sent,28198
2018/12/03 1:25:14 AM,blocks_dup,4742
2018/12/03 1:27:17 AM,blocks_recv,17797
2018/12/03 1:27:17 AM,blocks_sent,28215
2018/12/03 1:27:17 AM,blocks_dup,4742
2018/12/03 1:29:18 AM,blocks_recv,17797
2018/12/03 1:29:18 AM,blocks_sent,28219
2018/12/03 1:29:18 AM,blocks_dup,4742
2018/12/03 1:31:22 AM,blocks_recv,17797
2018/12/03 1:31:22 AM,blocks_sent,28227
2018/12/03 1:31:22 AM,blocks_dup,4742
2018/12/03 1:33:25 AM,blocks_recv,17797
2018/12/03 1:33:25 AM,blocks_sent,28250
2018/12/03 1:33:25 AM,blocks_dup,4742
2018/12/03 1:35:27 AM,blocks_recv,17797
2018/12/03 1:35:27 AM,blocks_sent,28262
2018/12/03 1:35:27 AM,blocks_dup,4742
2018/12/03 1:37:32 AM,blocks_recv,17797
2018/12/03 1:37:32 AM,blocks_sent,28273
2018/12/03 1:37:32 AM,blocks_dup,4742
2018/12/03 1:39:35 AM,blocks_recv,17797
2018/12/03 1:39:35 AM,blocks_sent,28280
2018/12/03 1:39:35 AM,blocks_dup,4742
2018/12/03 1:41:39 AM,blocks_recv,17797
2018/12/03 1:41:39 AM,blocks_sent,28287
2018/12/03 1:41:39 AM,blocks_dup,4742
2018/12/03 1:43:41 AM,blocks_recv,17797
2018/12/03 1:43:41 AM,blocks_sent,28295
2018/12/03 1:43:41 AM,blocks_dup,4742
2018/12/03 1:45:44 AM,blocks_recv,17797
2018/12/03 1:45:44 AM,blocks_sent,28305
2018/12/03 1:45:44 AM,blocks_dup,4742
2018/12/03 1:47:47 AM,blocks_recv,17797
2018/12/03 1:47:47 AM,blocks_sent,28317
2018/12/03 1:47:47 AM,blocks_dup,4742
2018/12/03 1:49:50 AM,blocks_recv,17797
2018/12/03 1:49:50 AM,blocks_sent,28340
2018/12/03 1:49:50 AM,blocks_dup,4742
2018/12/03 1:51:53 AM,blocks_recv,17797
2018/12/03 1:51:53 AM,blocks_sent,28355
2018/12/03 1:51:53 AM,blocks_dup,4742
2018/12/03 1:53:56 AM,blocks_recv,17797
2018/12/03 1:53:56 AM,blocks_sent,28367
2018/12/03 1:53:56 AM,blocks_dup,4742
2018/12/03 1:55:58 AM,blocks_recv,17797
2018/12/03 1:55:58 AM,blocks_sent,28378
2018/12/03 1:55:58 AM,blocks_dup,4742
2018/12/03 1:58:02 AM,blocks_recv,17797
2018/12/03 1:58:02 AM,blocks_sent,28390
2018/12/03 1:58:02 AM,blocks_dup,4742
2018/12/03 2:00:04 AM,blocks_recv,17797
2018/12/03 2:00:04 AM,blocks_sent,28396
2018/12/03 2:00:04 AM,blocks_dup,4742
2018/12/03 2:02:08 AM,blocks_recv,17797
2018/12/03 2:02:08 AM,blocks_sent,28408
2018/12/03 2:02:08 AM,blocks_dup,4742
2018/12/03 2:04:10 AM,blocks_recv,17797
2018/12/03 2:04:10 AM,blocks_sent,28422
2018/12/03 2:04:10 AM,blocks_dup,4742
2018/12/03 2:06:13 AM,blocks_recv,17797
2018/12/03 2:06:13 AM,blocks_sent,28434
2018/12/03 2:06:13 AM,blocks_dup,4742
2018/12/03 2:08:15 AM,blocks_recv,17797
2018/12/03 2:08:15 AM,blocks_sent,28453
2018/12/03 2:08:15 AM,blocks_dup,4742
2018/12/03 2:10:18 AM,blocks_recv,17797
2018/12/03 2:10:18 AM,blocks_sent,28462
2018/12/03 2:10:18 AM,blocks_dup,4742
2018/12/03 2:12:20 AM,blocks_recv,17797
2018/12/03 2:12:20 AM,blocks_sent,28471
2018/12/03 2:12:20 AM,blocks_dup,4742
2018/12/03 2:14:22 AM,blocks_recv,17797
2018/12/03 2:14:22 AM,blocks_sent,28492
2018/12/03 2:14:22 AM,blocks_dup,4742
2018/12/03 2:16:24 AM,blocks_recv,17797
2018/12/03 2:16:24 AM,blocks_sent,28501
2018/12/03 2:16:24 AM,blocks_dup,4742
2018/12/03 2:18:26 AM,blocks_recv,17797
2018/12/03 2:18:26 AM,blocks_sent,28517
2018/12/03 2:18:26 AM,blocks_dup,4742
2018/12/03 2:20:29 AM,blocks_recv,17797
2018/12/03 2:20:29 AM,blocks_sent,28533
2018/12/03 2:20:29 AM,blocks_dup,4742
2018/12/03 2:22:33 AM,blocks_recv,17797
2018/12/03 2:22:33 AM,blocks_sent,28543
2018/12/03 2:22:33 AM,blocks_dup,4742
2018/12/03 2:24:35 AM,blocks_recv,17797
2018/12/03 2:24:35 AM,blocks_sent,28550
2018/12/03 2:24:35 AM,blocks_dup,4742
2018/12/03 2:26:39 AM,blocks_recv,17797
2018/12/03 2:26:39 AM,blocks_sent,28557
2018/12/03 2:26:39 AM,blocks_dup,4742
2018/12/03 2:28:41 AM,blocks_recv,17797
2018/12/03 2:28:41 AM,blocks_sent,28565
2018/12/03 2:28:41 AM,blocks_dup,4742
2018/12/03 2:30:44 AM,blocks_recv,17797
2018/12/03 2:30:44 AM,blocks_sent,28578
2018/12/03 2:30:44 AM,blocks_dup,4742
2018/12/03 2:32:47 AM,blocks_recv,17797
2018/12/03 2:32:47 AM,blocks_sent,28589
2018/12/03 2:32:47 AM,blocks_dup,4742
2018/12/03 2:34:50 AM,blocks_recv,17797
2018/12/03 2:34:50 AM,blocks_sent,28601
2018/12/03 2:34:50 AM,blocks_dup,4742
2018/12/03 2:36:52 AM,blocks_recv,17797
2018/12/03 2:36:52 AM,blocks_sent,28609
2018/12/03 2:36:52 AM,blocks_dup,4742
2018/12/03 2:38:54 AM,blocks_recv,17797
2018/12/03 2:38:54 AM,blocks_sent,28618
2018/12/03 2:38:54 AM,blocks_dup,4742
2018/12/03 2:40:57 AM,blocks_recv,17797
2018/12/03 2:40:57 AM,blocks_sent,28633
2018/12/03 2:40:57 AM,blocks_dup,4742
2018/12/03 2:43:00 AM,blocks_recv,17797
2018/12/03 2:43:00 AM,blocks_sent,28646
2018/12/03 2:43:00 AM,blocks_dup,4742
2018/12/03 2:45:03 AM,blocks_recv,17797
2018/12/03 2:45:03 AM,blocks_sent,28653
2018/12/03 2:45:03 AM,blocks_dup,4742
2018/12/03 2:47:05 AM,blocks_recv,17797
2018/12/03 2:47:05 AM,blocks_sent,28666
2018/12/03 2:47:05 AM,blocks_dup,4742
2018/12/03 2:49:08 AM,blocks_recv,17797
2018/12/03 2:49:08 AM,blocks_sent,28676
2018/12/03 2:49:08 AM,blocks_dup,4742
2018/12/03 2:51:11 AM,blocks_recv,17797
2018/12/03 2:51:11 AM,blocks_sent,28696
2018/12/03 2:51:11 AM,blocks_dup,4742
2018/12/03 2:53:14 AM,blocks_recv,17797
2018/12/03 2:53:14 AM,blocks_sent,28707
2018/12/03 2:53:14 AM,blocks_dup,4742
2018/12/03 2:55:18 AM,blocks_recv,17797
2018/12/03 2:55:18 AM,blocks_sent,28717
2018/12/03 2:55:18 AM,blocks_dup,4742
2018/12/03 2:57:20 AM,blocks_recv,17797
2018/12/03 2:57:20 AM,blocks_sent,28733
2018/12/03 2:57:20 AM,blocks_dup,4742
2018/12/03 2:59:23 AM,blocks_recv,17797
2018/12/03 2:59:23 AM,blocks_sent,28743
2018/12/03 2:59:23 AM,blocks_dup,4742
2018/12/03 3:01:26 AM,blocks_recv,17797
2018/12/03 3:01:26 AM,blocks_sent,28763
2018/12/03 3:01:26 AM,blocks_dup,4742
2018/12/03 3:03:30 AM,blocks_recv,17797
2018/12/03 3:03:30 AM,blocks_sent,28777
2018/12/03 3:03:30 AM,blocks_dup,4742
2018/12/03 3:05:33 AM,blocks_recv,17797
2018/12/03 3:05:33 AM,blocks_sent,28790
2018/12/03 3:05:33 AM,blocks_dup,4742
2018/12/03 3:07:36 AM,blocks_recv,17797
2018/12/03 3:07:36 AM,blocks_sent,28800
2018/12/03 3:07:36 AM,blocks_dup,4742
2018/12/03 3:09:39 AM,blocks_recv,17797
2018/12/03 3:09:39 AM,blocks_sent,28807
2018/12/03 3:09:39 AM,blocks_dup,4742
2018/12/03 3:11:41 AM,blocks_recv,17797
2018/12/03 3:11:41 AM,blocks_sent,28827
2018/12/03 3:11:41 AM,blocks_dup,4742
2018/12/03 3:13:43 AM,blocks_recv,17797
2018/12/03 3:13:43 AM,blocks_sent,28834
2018/12/03 3:13:43 AM,blocks_dup,4742
2018/12/03 3:15:48 AM,blocks_recv,17797
2018/12/03 3:15:48 AM,blocks_sent,28842
2018/12/03 3:15:48 AM,blocks_dup,4742
2018/12/03 3:17:51 AM,blocks_recv,17797
2018/12/03 3:17:51 AM,blocks_sent,28847
2018/12/03 3:17:51 AM,blocks_dup,4742
2018/12/03 3:19:53 AM,blocks_recv,17797
2018/12/03 3:19:53 AM,blocks_sent,28859
2018/12/03 3:19:53 AM,blocks_dup,4742
2018/12/03 3:21:56 AM,blocks_recv,17797
2018/12/03 3:21:56 AM,blocks_sent,28876
2018/12/03 3:21:56 AM,blocks_dup,4742
2018/12/03 3:23:59 AM,blocks_recv,17797
2018/12/03 3:23:59 AM,blocks_sent,28885
2018/12/03 3:23:59 AM,blocks_dup,4742
2018/12/03 3:26:01 AM,blocks_recv,17797
2018/12/03 3:26:01 AM,blocks_sent,28895
2018/12/03 3:26:01 AM,blocks_dup,4742
2018/12/03 3:28:04 AM,blocks_recv,17797
2018/12/03 3:28:04 AM,blocks_sent,28911
2018/12/03 3:28:04 AM,blocks_dup,4742
2018/12/03 3:30:07 AM,blocks_recv,17797
2018/12/03 3:30:07 AM,blocks_sent,28920
2018/12/03 3:30:07 AM,blocks_dup,4742
2018/12/03 3:32:10 AM,blocks_recv,17797
2018/12/03 3:32:10 AM,blocks_sent,28928
2018/12/03 3:32:10 AM,blocks_dup,4742
2018/12/03 3:34:12 AM,blocks_recv,17797
2018/12/03 3:34:12 AM,blocks_sent,28942
2018/12/03 3:34:12 AM,blocks_dup,4742
2018/12/03 3:36:15 AM,blocks_recv,17797
2018/12/03 3:36:15 AM,blocks_sent,28951
2018/12/03 3:36:15 AM,blocks_dup,4742
2018/12/03 3:38:17 AM,blocks_recv,17797
2018/12/03 3:38:17 AM,blocks_sent,28965
2018/12/03 3:38:17 AM,blocks_dup,4742
2018/12/03 3:40:20 AM,blocks_recv,17797
2018/12/03 3:40:20 AM,blocks_sent,28975
2018/12/03 3:40:20 AM,blocks_dup,4742
2018/12/03 3:42:22 AM,blocks_recv,17797
2018/12/03 3:42:22 AM,blocks_sent,28984
2018/12/03 3:42:22 AM,blocks_dup,4742
2018/12/03 3:44:25 AM,blocks_recv,17797
2018/12/03 3:44:25 AM,blocks_sent,28992
2018/12/03 3:44:25 AM,blocks_dup,4742
2018/12/03 3:46:27 AM,blocks_recv,17797
2018/12/03 3:46:27 AM,blocks_sent,28999
2018/12/03 3:46:27 AM,blocks_dup,4742
2018/12/03 3:48:30 AM,blocks_recv,17797
2018/12/03 3:48:30 AM,blocks_sent,29009
2018/12/03 3:48:30 AM,blocks_dup,4742
2018/12/03 3:50:33 AM,blocks_recv,17797
2018/12/03 3:50:33 AM,blocks_sent,29018
2018/12/03 3:50:33 AM,blocks_dup,4742
2018/12/03 3:52:35 AM,blocks_recv,17797
2018/12/03 3:52:35 AM,blocks_sent,29025
2018/12/03 3:52:35 AM,blocks_dup,4742
2018/12/03 3:54:37 AM,blocks_recv,17797
2018/12/03 3:54:37 AM,blocks_sent,29036
2018/12/03 3:54:37 AM,blocks_dup,4742
2018/12/03 3:56:40 AM,blocks_recv,17797
2018/12/03 3:56:40 AM,blocks_sent,29047
2018/12/03 3:56:40 AM,blocks_dup,4742
2018/12/03 3:58:43 AM,blocks_recv,17797
2018/12/03 3:58:43 AM,blocks_sent,29051
2018/12/03 3:58:43 AM,blocks_dup,4742
2018/12/03 4:00:45 AM,blocks_recv,17797
2018/12/03 4:00:45 AM,blocks_sent,29064
2018/12/03 4:00:45 AM,blocks_dup,4742
2018/12/03 4:02:48 AM,blocks_recv,17797
2018/12/03 4:02:48 AM,blocks_sent,29083
2018/12/03 4:02:48 AM,blocks_dup,4742
2018/12/03 4:04:50 AM,blocks_recv,17797
2018/12/03 4:04:50 AM,blocks_sent,29098
2018/12/03 4:04:50 AM,blocks_dup,4742
2018/12/03 4:06:52 AM,blocks_recv,17797
2018/12/03 4:06:52 AM,blocks_sent,29109
2018/12/03 4:06:52 AM,blocks_dup,4742
2018/12/03 4:08:54 AM,blocks_recv,17797
2018/12/03 4:08:54 AM,blocks_sent,29112
2018/12/03 4:08:54 AM,blocks_dup,4742
2018/12/03 4:10:57 AM,blocks_recv,17797
2018/12/03 4:10:57 AM,blocks_sent,29122
2018/12/03 4:10:57 AM,blocks_dup,4742
2018/12/03 4:13:00 AM,blocks_recv,17797
2018/12/03 4:13:00 AM,blocks_sent,29130
2018/12/03 4:13:00 AM,blocks_dup,4742
2018/12/03 4:15:03 AM,blocks_recv,17797
2018/12/03 4:15:03 AM,blocks_sent,29164
2018/12/03 4:15:03 AM,blocks_dup,4742
2018/12/03 4:17:06 AM,blocks_recv,17797
2018/12/03 4:17:06 AM,blocks_sent,29179
2018/12/03 4:17:06 AM,blocks_dup,4742
2018/12/03 4:19:09 AM,blocks_recv,17797
2018/12/03 4:19:09 AM,blocks_sent,29193
2018/12/03 4:19:09 AM,blocks_dup,4742
2018/12/03 4:21:12 AM,blocks_recv,17797
2018/12/03 4:21:12 AM,blocks_sent,29198
2018/12/03 4:21:12 AM,blocks_dup,4742
2018/12/03 4:23:15 AM,blocks_recv,17797
2018/12/03 4:23:15 AM,blocks_sent,29206
2018/12/03 4:23:15 AM,blocks_dup,4742
2018/12/03 4:25:18 AM,blocks_recv,17797
2018/12/03 4:25:18 AM,blocks_sent,29247
2018/12/03 4:25:18 AM,blocks_dup,4742
2018/12/03 4:27:21 AM,blocks_recv,17797
2018/12/03 4:27:21 AM,blocks_sent,29258
2018/12/03 4:27:21 AM,blocks_dup,4742
2018/12/03 4:29:23 AM,blocks_recv,17797
2018/12/03 4:29:23 AM,blocks_sent,29271
2018/12/03 4:29:23 AM,blocks_dup,4742
2018/12/03 4:31:25 AM,blocks_recv,17797
2018/12/03 4:31:25 AM,blocks_sent,29288
2018/12/03 4:31:25 AM,blocks_dup,4742
2018/12/03 4:33:29 AM,blocks_recv,17797
2018/12/03 4:33:29 AM,blocks_sent,29292
2018/12/03 4:33:29 AM,blocks_dup,4742
2018/12/03 4:35:32 AM,blocks_recv,17797
2018/12/03 4:35:32 AM,blocks_sent,29307
2018/12/03 4:35:32 AM,blocks_dup,4742
2018/12/03 4:37:36 AM,blocks_recv,17797
2018/12/03 4:37:36 AM,blocks_sent,29325
2018/12/03 4:37:36 AM,blocks_dup,4742
2018/12/03 4:39:40 AM,blocks_recv,17797
2018/12/03 4:39:40 AM,blocks_sent,29349
2018/12/03 4:39:40 AM,blocks_dup,4742
2018/12/03 4:41:44 AM,blocks_recv,17797
2018/12/03 4:41:44 AM,blocks_sent,29363
2018/12/03 4:41:44 AM,blocks_dup,4742
2018/12/03 4:43:47 AM,blocks_recv,17797
2018/12/03 4:43:47 AM,blocks_sent,29368
2018/12/03 4:43:47 AM,blocks_dup,4742
2018/12/03 4:45:51 AM,blocks_recv,17797
2018/12/03 4:45:51 AM,blocks_sent,29386
2018/12/03 4:45:51 AM,blocks_dup,4742
2018/12/03 4:47:57 AM,blocks_recv,17797
2018/12/03 4:47:57 AM,blocks_sent,29404
2018/12/03 4:47:57 AM,blocks_dup,4742
2018/12/03 4:50:01 AM,blocks_recv,17797
2018/12/03 4:50:01 AM,blocks_sent,29422
2018/12/03 4:50:01 AM,blocks_dup,4742
